 Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth
  2011,11,13,170000.00,-45.000,-115.000,1.0, 33
  2011,11,13,180000.00,-45.000,-115.000,1.0, 33
  2011,11,13,190000.00,-45.000,-115.000,1.0, 33
  2011,11,13,200000.00,-45.000,-115.000,1.0, 33
  2011,11,13,210000.00,-45.000,-115.000,1.0, 33
  2011,11,13,220000.00,-45.000,-115.000,1.0, 33
  2011,11,13,230000.00,-45.000,-115.000,1.0, 33
  2011,11,14,000000.00,-45.000,-115.000,1.0, 33
  2011,11,14,010000.00,-45.000,-115.000,1.0, 33
  2011,11,14,020000.00,-45.000,-115.000,1.0, 33
  2011,11,14,030000.00,-45.000,-115.000,1.0, 33
  2011,11,14,040000.00,-45.000,-115.000,1.0, 33
  2011,11,14,050000.00,-45.000,-115.000,1.0, 33
  2011,11,14,060000.00,-45.000,-115.000,1.0, 33
  2011,11,14,070000.00,-45.000,-115.000,1.0, 33
  2011,11,14,080000.00,-45.000,-115.000,1.0, 33
  2011,11,14,090000.00,-45.000,-115.000,1.0, 33
  2011,11,14,100000.00,-45.000,-115.000,1.0, 33
  2011,11,14,110000.00,-45.000,-115.000,1.0, 33
  2011,11,14,120000.00,-45.000,-115.000,1.0, 33
  2011,11,14,130000.00,-45.000,-115.000,1.0, 33
  2011,11,14,140000.00,-45.000,-115.000,1.0, 33
  2011,11,14,150000.00,-45.000,-115.000,1.0, 33
  2011,11,14,160000.00,-45.000,-115.000,1.0, 33
  2011,11,14,170000.00,-45.000,-115.000,1.0, 33
  2011,11,14,180000.00,-45.000,-115.000,1.0, 33
  2011,11,14,190000.00,-45.000,-115.000,1.0, 33
  2011,11,14,200000.00,-45.000,-115.000,1.0, 33
  2011,11,14,210000.00,-45.000,-115.000,1.0, 33
  2011,11,14,220000.00,-45.000,-115.000,1.0, 33
  2011,11,14,230000.00,-45.000,-115.000,1.0, 33
  2011,11,15,000000.00,-45.000,-115.000,1.0, 33
  2011,11,15,010000.00,-45.000,-115.000,1.0, 33
  2011,11,15,020000.00,-45.000,-115.000,1.0, 33
  2011,11,15,030000.00,-45.000,-115.000,1.0, 33
  2011,11,15,040000.00,-45.000,-115.000,1.0, 33
  2011,11,15,050000.00,-45.000,-115.000,1.0, 33
  2011,11,15,060000.00,-45.000,-115.000,1.0, 33
  2011,11,15,070000.00,-45.000,-115.000,1.0, 33
  2011,11,15,080000.00,-45.000,-115.000,1.0, 33
  2011,11,15,090000.00,-45.000,-115.000,1.0, 33
  2011,11,15,100000.00,-45.000,-115.000,1.0, 33
  2011,11,15,110000.00,-45.000,-115.000,1.0, 33
  2011,11,15,120000.00,-45.000,-115.000,1.0, 33
  2011,11,15,130000.00,-45.000,-115.000,1.0, 33
  2011,11,15,140000.00,-45.000,-115.000,1.0, 33
  2011,11,15,150000.00,-45.000,-115.000,1.0, 33
  2011,11,15,160000.00,-45.000,-115.000,1.0, 33
  2011,11,15,170000.00,-45.000,-115.000,1.0, 33
  2011,11,15,180000.00,-45.000,-115.000,1.0, 33
  2011,11,15,190000.00,-45.000,-115.000,1.0, 33
  2011,11,15,200000.00,-45.000,-115.000,1.0, 33
  2011,11,15,210000.00,-45.000,-115.000,1.0, 33
  2011,11,15,220000.00,-45.000,-115.000,1.0, 33
  2011,11,15,230000.00,-45.000,-115.000,1.0, 33
  2011,11,16,000000.00,-45.000,-115.000,1.0, 33
  2011,11,16,010000.00,-45.000,-115.000,1.0, 33
  2011,11,16,020000.00,-45.000,-115.000,1.0, 33
  2011,11,16,030000.00,-45.000,-115.000,1.0, 33
  2011,11,16,040000.00,-45.000,-115.000,1.0, 33
  2011,11,16,050000.00,-45.000,-115.000,1.0, 33
  2011,11,16,060000.00,-45.000,-115.000,1.0, 33
  2011,11,16,070000.00,-45.000,-115.000,1.0, 33
  2011,11,16,080000.00,-45.000,-115.000,1.0, 33
  2011,11,16,090000.00,-45.000,-115.000,1.0, 33
  2011,11,16,100000.00,-45.000,-115.000,1.0, 33
  2011,11,16,110000.00,-45.000,-115.000,1.0, 33
  2011,11,16,120000.00,-45.000,-115.000,1.0, 33
  2011,11,16,130000.00,-45.000,-115.000,1.0, 33
  2011,11,16,140000.00,-45.000,-115.000,1.0, 33
  2011,11,16,150000.00,-45.000,-115.000,1.0, 33
  2011,11,16,160000.00,-45.000,-115.000,1.0, 33
  2011,11,16,170000.00,-45.000,-115.000,1.0, 33
  2011,11,16,180000.00,-45.000,-115.000,1.0, 33
  2011,11,16,190000.00,-45.000,-115.000,1.0, 33
  2011,11,16,200000.00,-45.000,-115.000,1.0, 33
  2011,11,16,210000.00,-45.000,-115.000,1.0, 33
  2011,11,16,220000.00,-45.000,-115.000,1.0, 33
  2011,11,16,230000.00,-45.000,-115.000,1.0, 33
  2011,11,17,000000.00,-45.000,-115.000,1.0, 33
  2011,11,17,010000.00,-45.000,-115.000,1.0, 33
  2011,11,17,020000.00,-45.000,-115.000,1.0, 33
  2011,11,17,030000.00,-45.000,-115.000,1.0, 33
  2011,11,17,040000.00,-45.000,-115.000,1.0, 33
  2011,11,17,050000.00,-45.000,-115.000,1.0, 33
  2011,11,17,060000.00,-45.000,-115.000,1.0, 33
  2011,11,17,070000.00,-45.000,-115.000,1.0, 33
  2011,11,17,080000.00,-45.000,-115.000,1.0, 33
  2011,11,17,090000.00,-45.000,-115.000,1.0, 33
  2011,11,17,100000.00,-45.000,-115.000,1.0, 33
  2011,11,17,110000.00,-45.000,-115.000,1.0, 33
  2011,11,17,120000.00,-45.000,-115.000,1.0, 33
  2011,11,17,130000.00,-45.000,-115.000,1.0, 33
  2011,11,17,140000.00,-45.000,-115.000,1.0, 33
  2011,11,17,150000.00,-45.000,-115.000,1.0, 33
  2011,11,17,160000.00,-45.000,-115.000,1.0, 33
  2011,11,17,170000.00,-45.000,-115.000,1.0, 33
  2011,11,17,180000.00,-45.000,-115.000,1.0, 33
  2011,11,17,190000.00,-45.000,-115.000,1.0, 33
  2011,11,17,200000.00,-45.000,-115.000,1.0, 33
  2011,11,17,210000.00,-45.000,-115.000,1.0, 33
  2011,11,17,220000.00,-45.000,-115.000,1.0, 33
  2011,11,17,230000.00,-45.000,-115.000,1.0, 33
  2011,11,18,000000.00,-45.000,-115.000,1.0, 33
  2011,11,18,010000.00,-45.000,-115.000,1.0, 33
  2011,11,18,020000.00,-45.000,-115.000,1.0, 33
  2011,11,18,030000.00,-45.000,-115.000,1.0, 33
  2011,11,18,040000.00,-45.000,-115.000,1.0, 33
  2011,11,18,050000.00,-45.000,-115.000,1.0, 33
  2011,11,18,060000.00,-45.000,-115.000,1.0, 33
  2011,11,18,070000.00,-45.000,-115.000,1.0, 33
  2011,11,18,080000.00,-45.000,-115.000,1.0, 33
  2011,11,18,090000.00,-45.000,-115.000,1.0, 33
  2011,11,18,100000.00,-45.000,-115.000,1.0, 33
  2011,11,18,110000.00,-45.000,-115.000,1.0, 33
  2011,11,18,120000.00,-45.000,-115.000,1.0, 33
  2011,11,18,130000.00,-45.000,-115.000,1.0, 33
  2011,11,18,140000.00,-45.000,-115.000,1.0, 33
  2011,11,18,150000.00,-45.000,-115.000,1.0, 33
  2011,11,18,160000.00,-45.000,-115.000,1.0, 33
  2011,11,18,170000.00,-45.000,-115.000,1.0, 33
  2011,11,18,180000.00,-45.000,-115.000,1.0, 33
  2011,11,18,190000.00,-45.000,-115.000,1.0, 33
  2011,11,18,200000.00,-45.000,-115.000,1.0, 33
  2011,11,18,210000.00,-45.000,-115.000,1.0, 33
  2011,11,18,220000.00,-45.000,-115.000,1.0, 33
  2011,11,18,230000.00,-45.000,-115.000,1.0, 33
  2011,11,19,000000.00,-45.000,-115.000,1.0, 33
  2011,11,19,010000.00,-45.000,-115.000,1.0, 33
  2011,11,19,020000.00,-45.000,-115.000,1.0, 33
  2011,11,19,030000.00,-45.000,-115.000,1.0, 33
  2011,11,19,040000.00,-45.000,-115.000,1.0, 33
  2011,11,19,050000.00,-45.000,-115.000,1.0, 33
  2011,11,19,060000.00,-45.000,-115.000,1.0, 33
  2011,11,19,070000.00,-45.000,-115.000,1.0, 33
  2011,11,19,080000.00,-45.000,-115.000,1.0, 33
  2011,11,19,090000.00,-45.000,-115.000,1.0, 33
  2011,11,19,100000.00,-45.000,-115.000,1.0, 33
  2011,11,19,110000.00,-45.000,-115.000,1.0, 33
  2011,11,19,120000.00,-45.000,-115.000,1.0, 33
  2011,11,19,130000.00,-45.000,-115.000,1.0, 33
  2011,11,19,140000.00,-45.000,-115.000,1.0, 33
  2011,11,19,150000.00,-45.000,-115.000,1.0, 33
  2011,11,19,160000.00,-45.000,-115.000,1.0, 33
  2011,11,19,170000.00,-45.000,-115.000,1.0, 33
  2011,11,19,180000.00,-45.000,-115.000,1.0, 33
  2011,11,19,190000.00,-45.000,-115.000,1.0, 33
  2011,11,19,200000.00,-45.000,-115.000,1.0, 33
  2011,11,19,210000.00,-45.000,-115.000,1.0, 33
  2011,11,19,220000.00,-45.000,-115.000,1.0, 33
  2011,11,19,230000.00,-45.000,-115.000,1.0, 33
  2011,11,20,000000.00,-45.000,-115.000,1.0, 33
  2011,11,20,010000.00,-45.000,-115.000,1.0, 33
  2011,11,20,020000.00,-45.000,-115.000,1.0, 33
  2011,11,20,030000.00,-45.000,-115.000,1.0, 33
  2011,11,20,040000.00,-45.000,-115.000,1.0, 33
  2011,11,20,050000.00,-45.000,-115.000,1.0, 33
  2011,11,20,060000.00,-45.000,-115.000,1.0, 33
  2011,11,20,070000.00,-45.000,-115.000,1.0, 33
  2011,11,20,080000.00,-45.000,-115.000,1.0, 33
  2011,11,20,090000.00,-45.000,-115.000,1.0, 33
  2011,11,20,100000.00,-45.000,-115.000,1.0, 33
  2011,11,20,110000.00,-45.000,-115.000,1.0, 33
  2011,11,20,120000.00,-45.000,-115.000,1.0, 33
  2011,11,20,130000.00,-45.000,-115.000,1.0, 33
  2011,11,20,140000.00,-45.000,-115.000,1.0, 33
  2011,11,20,150000.00,-45.000,-115.000,1.0, 33
  2011,11,20,160000.00,-45.000,-115.000,1.0, 33
  2011,11,20,170000.00,-45.000,-115.000,1.0, 33
  2011,11,20,180000.00,-45.000,-115.000,1.0, 33
  2011,11,20,190000.00,-45.000,-115.000,1.0, 33
  2011,11,20,200000.00,-45.000,-115.000,1.0, 33
  2011,11,20,210000.00,-45.000,-115.000,1.0, 33
  2011,11,20,220000.00,-45.000,-115.000,1.0, 33
  2011,11,20,230000.00,-45.000,-115.000,1.0, 33
  2011,11,21,000000.00,-45.000,-115.000,1.0, 33
  2011,11,21,010000.00,-45.000,-115.000,1.0, 33
  2011,11,21,020000.00,-45.000,-115.000,1.0, 33
  2011,11,21,030000.00,-45.000,-115.000,1.0, 33
  2011,11,21,040000.00,-45.000,-115.000,1.0, 33
  2011,11,21,050000.00,-45.000,-115.000,1.0, 33
  2011,11,21,060000.00,-45.000,-115.000,1.0, 33
  2011,11,21,070000.00,-45.000,-115.000,1.0, 33
  2011,11,21,080000.00,-45.000,-115.000,1.0, 33
  2011,11,21,090000.00,-45.000,-115.000,1.0, 33
  2011,11,21,100000.00,-45.000,-115.000,1.0, 33
  2011,11,21,110000.00,-45.000,-115.000,1.0, 33
  2011,11,21,120000.00,-45.000,-115.000,1.0, 33
  2011,11,21,130000.00,-45.000,-115.000,1.0, 33
  2011,11,21,140000.00,-45.000,-115.000,1.0, 33
  2011,11,21,150000.00,-45.000,-115.000,1.0, 33
  2011,11,21,160000.00,-45.000,-115.000,1.0, 33
  2011,11,21,170000.00,-45.000,-115.000,1.0, 33
  2011,11,21,180000.00,-45.000,-115.000,1.0, 33
  2011,11,21,190000.00,-45.000,-115.000,1.0, 33
  2011,11,21,200000.00,-45.000,-115.000,1.0, 33
  2011,11,21,210000.00,-45.000,-115.000,1.0, 33
  2011,11,21,220000.00,-45.000,-115.000,1.0, 33
  2011,11,21,230000.00,-45.000,-115.000,1.0, 33
  2011,11,22,000000.00,-45.000,-115.000,1.0, 33
  2011,11,22,010000.00,-45.000,-115.000,1.0, 33
  2011,11,22,020000.00,-45.000,-115.000,1.0, 33
  2011,11,22,030000.00,-45.000,-115.000,1.0, 33
  2011,11,22,040000.00,-45.000,-115.000,1.0, 33
  2011,11,22,050000.00,-45.000,-115.000,1.0, 33
  2011,11,22,060000.00,-45.000,-115.000,1.0, 33
  2011,11,22,070000.00,-45.000,-115.000,1.0, 33
  2011,11,22,080000.00,-45.000,-115.000,1.0, 33
  2011,11,22,090000.00,-45.000,-115.000,1.0, 33
  2011,11,22,100000.00,-45.000,-115.000,1.0, 33
  2011,11,22,110000.00,-45.000,-115.000,1.0, 33
  2011,11,22,120000.00,-45.000,-115.000,1.0, 33
  2011,11,22,130000.00,-45.000,-115.000,1.0, 33
  2011,11,22,140000.00,-45.000,-115.000,1.0, 33
  2011,11,22,150000.00,-45.000,-115.000,1.0, 33
  2011,11,22,160000.00,-45.000,-115.000,1.0, 33
  2011,11,22,170000.00,-45.000,-115.000,1.0, 33
  2011,11,22,180000.00,-45.000,-115.000,1.0, 33
  2011,11,22,190000.00,-45.000,-115.000,1.0, 33
  2011,11,22,200000.00,-45.000,-115.000,1.0, 33
  2011,11,22,210000.00,-45.000,-115.000,1.0, 33
  2011,11,22,220000.00,-45.000,-115.000,1.0, 33
  2011,11,22,230000.00,-45.000,-115.000,1.0, 33
  2011,11,23,000000.00,-45.000,-115.000,1.0, 33
  2011,11,23,010000.00,-45.000,-115.000,1.0, 33
  2011,11,23,020000.00,-45.000,-115.000,1.0, 33
  2011,11,23,030000.00,-45.000,-115.000,1.0, 33
  2011,11,23,040000.00,-45.000,-115.000,1.0, 33
  2011,11,23,050000.00,-45.000,-115.000,1.0, 33
  2011,11,23,060000.00,-45.000,-115.000,1.0, 33
  2011,11,23,070000.00,-45.000,-115.000,1.0, 33
  2011,11,23,080000.00,-45.000,-115.000,1.0, 33
  2011,11,23,090000.00,-45.000,-115.000,1.0, 33
  2011,11,23,100000.00,-45.000,-115.000,1.0, 33
  2011,11,23,110000.00,-45.000,-115.000,1.0, 33
  2011,11,23,120000.00,-45.000,-115.000,1.0, 33
  2011,11,23,130000.00,-45.000,-115.000,1.0, 33
  2011,11,23,140000.00,-45.000,-115.000,1.0, 33
  2011,11,23,150000.00,-45.000,-115.000,1.0, 33
  2011,11,23,160000.00,-45.000,-115.000,1.0, 33
  2011,11,23,170000.00,-45.000,-115.000,1.0, 33
  2011,11,23,180000.00,-45.000,-115.000,1.0, 33
  2011,11,23,190000.00,-45.000,-115.000,1.0, 33
  2011,11,23,200000.00,-45.000,-115.000,1.0, 33
  2011,11,23,210000.00,-45.000,-115.000,1.0, 33
  2011,11,23,220000.00,-45.000,-115.000,1.0, 33
  2011,11,23,230000.00,-45.000,-115.000,1.0, 33
  2011,11,24,000000.00,-45.000,-115.000,1.0, 33
  2011,11,24,010000.00,-45.000,-115.000,1.0, 33
  2011,11,24,020000.00,-45.000,-115.000,1.0, 33
  2011,11,24,030000.00,-45.000,-115.000,1.0, 33
  2011,11,24,040000.00,-45.000,-115.000,1.0, 33
  2011,11,24,050000.00,-45.000,-115.000,1.0, 33
  2011,11,24,060000.00,-45.000,-115.000,1.0, 33
  2011,11,24,070000.00,-45.000,-115.000,1.0, 33
  2011,11,24,080000.00,-45.000,-115.000,1.0, 33
  2011,11,24,090000.00,-45.000,-115.000,1.0, 33
  2011,11,24,100000.00,-45.000,-115.000,1.0, 33
  2011,11,24,110000.00,-45.000,-115.000,1.0, 33
  2011,11,24,120000.00,-45.000,-115.000,1.0, 33
  2011,11,24,130000.00,-45.000,-115.000,1.0, 33
  2011,11,24,140000.00,-45.000,-115.000,1.0, 33
  2011,11,24,150000.00,-45.000,-115.000,1.0, 33
  2011,11,24,160000.00,-45.000,-115.000,1.0, 33
  2011,11,24,170000.00,-45.000,-115.000,1.0, 33
  2011,11,24,180000.00,-45.000,-115.000,1.0, 33
  2011,11,24,190000.00,-45.000,-115.000,1.0, 33
  2011,11,24,200000.00,-45.000,-115.000,1.0, 33
  2011,11,24,210000.00,-45.000,-115.000,1.0, 33
  2011,11,24,220000.00,-45.000,-115.000,1.0, 33
  2011,11,24,230000.00,-45.000,-115.000,1.0, 33
  2011,11,25,000000.00,-45.000,-115.000,1.0, 33
  2011,11,25,010000.00,-45.000,-115.000,1.0, 33
  2011,11,25,020000.00,-45.000,-115.000,1.0, 33
  2011,11,25,030000.00,-45.000,-115.000,1.0, 33
  2011,11,25,040000.00,-45.000,-115.000,1.0, 33
  2011,11,25,050000.00,-45.000,-115.000,1.0, 33
  2011,11,25,060000.00,-45.000,-115.000,1.0, 33
  2011,11,25,070000.00,-45.000,-115.000,1.0, 33
  2011,11,25,080000.00,-45.000,-115.000,1.0, 33
  2011,11,25,090000.00,-45.000,-115.000,1.0, 33
  2011,11,25,100000.00,-45.000,-115.000,1.0, 33
  2011,11,25,110000.00,-45.000,-115.000,1.0, 33
  2011,11,25,120000.00,-45.000,-115.000,1.0, 33
  2011,11,25,130000.00,-45.000,-115.000,1.0, 33
  2011,11,25,140000.00,-45.000,-115.000,1.0, 33
  2011,11,25,150000.00,-45.000,-115.000,1.0, 33
  2011,11,25,160000.00,-45.000,-115.000,1.0, 33
  2011,11,25,170000.00,-45.000,-115.000,1.0, 33
  2011,11,25,180000.00,-45.000,-115.000,1.0, 33
  2011,11,25,190000.00,-45.000,-115.000,1.0, 33
  2011,11,25,200000.00,-45.000,-115.000,1.0, 33
  2011,11,25,210000.00,-45.000,-115.000,1.0, 33
  2011,11,25,220000.00,-45.000,-115.000,1.0, 33
  2011,11,25,230000.00,-45.000,-115.000,1.0, 33
  2011,11,26,000000.00,-45.000,-115.000,1.0, 33
  2011,11,26,010000.00,-45.000,-115.000,1.0, 33
  2011,11,26,020000.00,-45.000,-115.000,1.0, 33
  2011,11,26,030000.00,-45.000,-115.000,1.0, 33
  2011,11,26,040000.00,-45.000,-115.000,1.0, 33
  2011,11,26,050000.00,-45.000,-115.000,1.0, 33
  2011,11,26,060000.00,-45.000,-115.000,1.0, 33
  2011,11,26,070000.00,-45.000,-115.000,1.0, 33
  2011,11,26,080000.00,-45.000,-115.000,1.0, 33
  2011,11,26,090000.00,-45.000,-115.000,1.0, 33
  2011,11,26,100000.00,-45.000,-115.000,1.0, 33
  2011,11,26,110000.00,-45.000,-115.000,1.0, 33
  2011,11,26,120000.00,-45.000,-115.000,1.0, 33
  2011,11,26,130000.00,-45.000,-115.000,1.0, 33
  2011,11,26,140000.00,-45.000,-115.000,1.0, 33
  2011,11,26,150000.00,-45.000,-115.000,1.0, 33
  2011,11,26,160000.00,-45.000,-115.000,1.0, 33
  2011,11,26,170000.00,-45.000,-115.000,1.0, 33
  2011,11,26,180000.00,-45.000,-115.000,1.0, 33
  2011,11,26,190000.00,-45.000,-115.000,1.0, 33
  2011,11,26,200000.00,-45.000,-115.000,1.0, 33
  2011,11,26,210000.00,-45.000,-115.000,1.0, 33
  2011,11,26,220000.00,-45.000,-115.000,1.0, 33
  2011,11,26,230000.00,-45.000,-115.000,1.0, 33
  2011,11,27,000000.00,-45.000,-115.000,1.0, 33
  2011,11,27,010000.00,-45.000,-115.000,1.0, 33
  2011,11,27,020000.00,-45.000,-115.000,1.0, 33
  2011,11,27,030000.00,-45.000,-115.000,1.0, 33
  2011,11,27,040000.00,-45.000,-115.000,1.0, 33
  2011,11,27,050000.00,-45.000,-115.000,1.0, 33
  2011,11,27,060000.00,-45.000,-115.000,1.0, 33
  2011,11,27,070000.00,-45.000,-115.000,1.0, 33
  2011,11,27,080000.00,-45.000,-115.000,1.0, 33
  2011,11,27,090000.00,-45.000,-115.000,1.0, 33
  2011,11,27,100000.00,-45.000,-115.000,1.0, 33
  2011,11,27,110000.00,-45.000,-115.000,1.0, 33
  2011,11,27,120000.00,-45.000,-115.000,1.0, 33
  2011,11,27,130000.00,-45.000,-115.000,1.0, 33
  2011,11,27,140000.00,-45.000,-115.000,1.0, 33
  2011,11,27,150000.00,-45.000,-115.000,1.0, 33
  2011,11,27,160000.00,-45.000,-115.000,1.0, 33
  2011,11,27,170000.00,-45.000,-115.000,1.0, 33
  2011,11,27,180000.00,-45.000,-115.000,1.0, 33
  2011,11,27,190000.00,-45.000,-115.000,1.0, 33
  2011,11,27,200000.00,-45.000,-115.000,1.0, 33
  2011,11,27,210000.00,-45.000,-115.000,1.0, 33
  2011,11,27,220000.00,-45.000,-115.000,1.0, 33
  2011,11,27,230000.00,-45.000,-115.000,1.0, 33
  2011,11,28,000000.00,-45.000,-115.000,1.0, 33
  2011,11,28,010000.00,-45.000,-115.000,1.0, 33
  2011,11,28,020000.00,-45.000,-115.000,1.0, 33
  2011,11,28,030000.00,-45.000,-115.000,1.0, 33
  2011,11,28,040000.00,-45.000,-115.000,1.0, 33
  2011,11,28,050000.00,-45.000,-115.000,1.0, 33
  2011,11,28,060000.00,-45.000,-115.000,1.0, 33
  2011,11,28,070000.00,-45.000,-115.000,1.0, 33
  2011,11,28,080000.00,-45.000,-115.000,1.0, 33
  2011,11,28,090000.00,-45.000,-115.000,1.0, 33
  2011,11,28,100000.00,-45.000,-115.000,1.0, 33
  2011,11,28,110000.00,-45.000,-115.000,1.0, 33
  2011,11,28,120000.00,-45.000,-115.000,1.0, 33
  2011,11,28,130000.00,-45.000,-115.000,1.0, 33
  2011,11,28,140000.00,-45.000,-115.000,1.0, 33
  2011,11,28,150000.00,-45.000,-115.000,1.0, 33
  2011,11,28,160000.00,-45.000,-115.000,1.0, 33
  2011,11,28,170000.00,-45.000,-115.000,1.0, 33
  2011,11,28,180000.00,-45.000,-115.000,1.0, 33
  2011,11,28,190000.00,-45.000,-115.000,1.0, 33
  2011,11,28,200000.00,-45.000,-115.000,1.0, 33
  2011,11,28,210000.00,-45.000,-115.000,1.0, 33
  2011,11,28,220000.00,-45.000,-115.000,1.0, 33
  2011,11,28,230000.00,-45.000,-115.000,1.0, 33
  2011,11,29,000000.00,-45.000,-115.000,1.0, 33
  2011,11,29,010000.00,-45.000,-115.000,1.0, 33
  2011,11,29,020000.00,-45.000,-115.000,1.0, 33
  2011,11,29,030000.00,-45.000,-115.000,1.0, 33
  2011,11,29,040000.00,-45.000,-115.000,1.0, 33
  2011,11,29,050000.00,-45.000,-115.000,1.0, 33
  2011,11,29,060000.00,-45.000,-115.000,1.0, 33
  2011,11,29,070000.00,-45.000,-115.000,1.0, 33
  2011,11,29,080000.00,-45.000,-115.000,1.0, 33
  2011,11,29,090000.00,-45.000,-115.000,1.0, 33
  2011,11,29,100000.00,-45.000,-115.000,1.0, 33
  2011,11,29,110000.00,-45.000,-115.000,1.0, 33
  2011,11,29,120000.00,-45.000,-115.000,1.0, 33
  2011,11,29,130000.00,-45.000,-115.000,1.0, 33
  2011,11,29,140000.00,-45.000,-115.000,1.0, 33
  2011,11,29,150000.00,-45.000,-115.000,1.0, 33
  2011,11,29,160000.00,-45.000,-115.000,1.0, 33
  2011,11,29,170000.00,-45.000,-115.000,1.0, 33
  2011,11,29,180000.00,-45.000,-115.000,1.0, 33
  2011,11,29,190000.00,-45.000,-115.000,1.0, 33
  2011,11,29,200000.00,-45.000,-115.000,1.0, 33
  2011,11,29,210000.00,-45.000,-115.000,1.0, 33
  2011,11,29,220000.00,-45.000,-115.000,1.0, 33
  2011,11,29,230000.00,-45.000,-115.000,1.0, 33
  2011,11,30,000000.00,-45.000,-115.000,1.0, 33
  2011,11,30,010000.00,-45.000,-115.000,1.0, 33
  2011,11,30,020000.00,-45.000,-115.000,1.0, 33
  2011,11,30,030000.00,-45.000,-115.000,1.0, 33
  2011,11,30,040000.00,-45.000,-115.000,1.0, 33
  2011,11,30,050000.00,-45.000,-115.000,1.0, 33
  2011,11,30,060000.00,-45.000,-115.000,1.0, 33
  2011,11,30,070000.00,-45.000,-115.000,1.0, 33
  2011,11,30,080000.00,-45.000,-115.000,1.0, 33
  2011,11,30,090000.00,-45.000,-115.000,1.0, 33
  2011,11,30,100000.00,-45.000,-115.000,1.0, 33
  2011,11,30,110000.00,-45.000,-115.000,1.0, 33
  2011,11,30,120000.00,-45.000,-115.000,1.0, 33
  2011,11,30,130000.00,-45.000,-115.000,1.0, 33
  2011,11,30,140000.00,-45.000,-115.000,1.0, 33
  2011,11,30,150000.00,-45.000,-115.000,1.0, 33
  2011,11,30,160000.00,-45.000,-115.000,1.0, 33
  2011,11,30,170000.00,-45.000,-115.000,1.0, 33
  2011,11,30,180000.00,-45.000,-115.000,1.0, 33
  2011,11,30,190000.00,-45.000,-115.000,1.0, 33
  2011,11,30,200000.00,-45.000,-115.000,1.0, 33
  2011,11,30,210000.00,-45.000,-115.000,1.0, 33
  2011,11,30,220000.00,-45.000,-115.000,1.0, 33
  2011,11,30,230000.00,-45.000,-115.000,1.0, 33
  2011,12,01,000000.00,-45.000,-115.000,1.0, 33
  2011,12,01,010000.00,-45.000,-115.000,1.0, 33
  2011,12,01,020000.00,-45.000,-115.000,1.0, 33
  2011,12,01,030000.00,-45.000,-115.000,1.0, 33
  2011,12,01,040000.00,-45.000,-115.000,1.0, 33
  2011,12,01,050000.00,-45.000,-115.000,1.0, 33
  2011,12,01,060000.00,-45.000,-115.000,1.0, 33
  2011,12,01,070000.00,-45.000,-115.000,1.0, 33
  2011,12,01,080000.00,-45.000,-115.000,1.0, 33
  2011,12,01,090000.00,-45.000,-115.000,1.0, 33
  2011,12,01,100000.00,-45.000,-115.000,1.0, 33
  2011,12,01,110000.00,-45.000,-115.000,1.0, 33
  2011,12,01,120000.00,-45.000,-115.000,1.0, 33
  2011,12,01,130000.00,-45.000,-115.000,1.0, 33
  2011,12,01,140000.00,-45.000,-115.000,1.0, 33
  2011,12,01,150000.00,-45.000,-115.000,1.0, 33
  2011,12,01,160000.00,-45.000,-115.000,1.0, 33
  2011,12,01,170000.00,-45.000,-115.000,1.0, 33
  2011,12,01,180000.00,-45.000,-115.000,1.0, 33
  2011,12,01,190000.00,-45.000,-115.000,1.0, 33
  2011,12,01,200000.00,-45.000,-115.000,1.0, 33
  2011,12,01,210000.00,-45.000,-115.000,1.0, 33
  2011,12,01,220000.00,-45.000,-115.000,1.0, 33
  2011,12,01,230000.00,-45.000,-115.000,1.0, 33
  2011,12,02,000000.00,-45.000,-115.000,1.0, 33
  2011,12,02,010000.00,-45.000,-115.000,1.0, 33
  2011,12,02,020000.00,-45.000,-115.000,1.0, 33
  2011,12,02,030000.00,-45.000,-115.000,1.0, 33
  2011,12,02,040000.00,-45.000,-115.000,1.0, 33
  2011,12,02,050000.00,-45.000,-115.000,1.0, 33
  2011,12,02,060000.00,-45.000,-115.000,1.0, 33
  2011,12,02,070000.00,-45.000,-115.000,1.0, 33
  2011,12,02,080000.00,-45.000,-115.000,1.0, 33
  2011,12,02,090000.00,-45.000,-115.000,1.0, 33
  2011,12,02,100000.00,-45.000,-115.000,1.0, 33
  2011,12,02,110000.00,-45.000,-115.000,1.0, 33
  2011,12,02,120000.00,-45.000,-115.000,1.0, 33
  2011,12,02,130000.00,-45.000,-115.000,1.0, 33
  2011,12,02,140000.00,-45.000,-115.000,1.0, 33
  2011,12,02,150000.00,-45.000,-115.000,1.0, 33
  2011,12,02,160000.00,-45.000,-115.000,1.0, 33
  2011,12,02,170000.00,-45.000,-115.000,1.0, 33
  2011,12,02,180000.00,-45.000,-115.000,1.0, 33
  2011,12,02,190000.00,-45.000,-115.000,1.0, 33
  2011,12,02,200000.00,-45.000,-115.000,1.0, 33
  2011,12,02,210000.00,-45.000,-115.000,1.0, 33
  2011,12,02,220000.00,-45.000,-115.000,1.0, 33
  2011,12,02,230000.00,-45.000,-115.000,1.0, 33
  2011,12,03,000000.00,-45.000,-115.000,1.0, 33
  2011,12,03,010000.00,-45.000,-115.000,1.0, 33
